-75.51062219984746,40.59776662512728,0 
-75.51060900102046,40.5977705285753,0 
-75.5106023916572,40.59777245879641,0 
-75.51057587559366,40.59777994019341,0 
-75.51056391365655,40.59778618196776,0 
-75.51055398422255,40.59778896912029,0 
-75.51053549411785,40.59779732742142,0 
-75.5105203023886,40.59780473608324,0 
-75.51050181069192,40.59781312144921,0 
-75.5104898991747,40.59781948511535,0 
-75.51046679445376,40.59782591017014,0 
-75.51045316800057,40.59781911200132,0 
-75.51043707673381,40.59781997532266,0 
-75.5104180032835,40.59782452553145,0 
-75.51041170615812,40.59782528461589,0 
-75.51038775140096,40.59784910574036,0 
-75.5103725604816,40.59785648889468,0 
-75.51036269280698,40.5978593206014,0 
-75.51034625426027,40.59786403771802,0 
-75.51033435202896,40.59787048156155,0 
-75.51031786778842,40.59787543018117,0 
-75.51030797418517,40.59787840016016,0 
-75.51029504166479,40.59787102882752,0 
-75.51028660658669,40.59786072830661,0 
-75.51027563313107,40.59785994434095,0 
-75.51025772031103,40.59786372014572,0 
-75.51024613492491,40.59786549812796,0 
-75.51021745092815,40.59787105580411,0 
-75.5102053339123,40.59787436118931,0 
-75.5101817268128,40.5978802486414,0 
-75.51016299258231,40.59789100299729,0 
-75.51015184883212,40.59789244689117,0 
-75.51012790950263,40.5978979866953,0 
-75.51011308205969,40.59790128959804,0 
-75.51009207823166,40.59791028466341,0 
-75.51007808330968,40.5979119079696,0 
-75.51004147290999,40.59793821894407,0 
-75.51002841273026,40.59794199744484,0 
-75.51001402956234,40.59794335306167,0 
-75.51001802314499,40.59792117093909,0 
-75.51000943429815,40.59791124978514,0 
-75.5099977974232,40.59790914815945,0 
-75.50999036502554,40.59789368335667,0 
-75.50998550876558,40.59788195119476,0 
-75.50997796210901,40.59787330153407,0 
-75.5099738757869,40.59785630806154,0 
-75.50996828019964,40.59783762613061,0 
-75.50995842403159,40.59782460194522,0 
-75.50995521033002,40.59782080980695,0 
-75.5099469214499,40.59780971569584,0 
-75.50994013907022,40.59780394274743,0 
-75.50993053659488,40.59779395562877,0 
-75.50992332460658,40.59778351812744,0 
-75.50991211771016,40.59777460320156,0 
-75.50990606268337,40.59776630688257,0 
-75.50989834739663,40.5977590990917,0 
-75.50989188876773,40.59775207131686,0 
-75.50986436300528,40.59775741222423,0 
-75.50986373929491,40.59774594062561,0 
-75.50986226867377,40.59773085750772,0 
-75.50985795141209,40.59771766368714,0 
-75.50985568006935,40.59771271925753,0 
-75.50984834859926,40.59770126723267,0 
-75.50982704981563,40.59769686985791,0 
-75.50982339450529,40.5976893522257,0 
-75.50981405824636,40.59767219902704,0 
-75.50980845245682,40.59765946629077,0 
-75.50980380366435,40.59764937318112,0 
-75.5097976362471,40.59763989758302,0 
-75.50979184714447,40.59762727825128,0 
-75.50979006513118,40.59761328068554,0 
-75.50979229626462,40.59759251588342,0 
-75.50980665605103,40.59757699569458,0 
-75.5097901929558,40.59757089350014,0 
-75.50978560180032,40.59755575055714,0 
-75.50977402672027,40.59754508641871,0 
-75.50976428020334,40.59753355700328,0 
-75.50976597720332,40.59751714679301,0 
-75.50975995408092,40.59751368493644,0 
-75.50976125188805,40.59751411141136,0 
-75.50975032308793,40.59751590110056,0 
-75.50973560678578,40.59752062114887,0 
-75.50971499434409,40.59752391427125,0 
-75.50970033242795,40.59752766767033,0 
-75.50968800176911,40.59753098553285,0 
-75.5096732629637,40.59753601579093,0 
-75.50966571373479,40.5975389975919,0 
-75.50965394022268,40.59754307816043,0 
-75.50964916241158,40.59754460338531,0 
-75.50964366021941,40.59754682994143,0 
-75.50961724051061,40.59755465332815,0 
-75.50961632419977,40.5975556363329,0 
-75.50960231539653,40.59756008561628,0 
-75.50959060381123,40.59756379140052,0 
-75.50956962644692,40.59756919251844,0 
-75.50955571380992,40.59757312036754,0 
-75.50952478799306,40.59758189258195,0 
-75.50951714986762,40.59758424768844,0 
-75.50946481262594,40.59759792293589,0 
-75.50936684029591,40.59762123713944,0 
-75.50935060406439,40.59762603233455,0 
-75.50933439739306,40.59763082000214,0 
-75.50932873961833,40.59764107646968,0 
-75.50933739486877,40.59764996062019,0 
-75.50934908419214,40.59765793349074,0 
-75.50935538143553,40.59767034272611,0 
-75.50936069309741,40.59768019682964,0 
-75.50936962629041,40.59768898198033,0 
